date,terminal_id,terminal_name,region,inbound_train_count,inbound_car_count,cars_on_hand,yard_occupancy_pct,crew_starts_available,locomotive_availability_pct,is_weekend,month,target_dwell_hours
2023-05-03,T08,Havre,North,4,74,40,10.0,4,94.4,0,5,13.0
2023-05-04,T01,Barstow,West,13,286,90,10.0,14,81.2,0,5,18.6
2023-05-04,T02,Alliance,Midwest,23,563,300,27.3,27,86.3,0,5,16.2
2023-05-04,T03,Galesburg,Midwest,10,224,75,10.0,13,87.0,0,5,22.2
2023-05-04,T04,Memphis,South,16,297,919,96.7,19,84.8,0,5,21.4
2023-05-04,T05,Kansas City,Midwest,9,196,965,80.4,31,88.6,0,5,25.9
2023-05-04,T06,Stockton,West,5,107,55,10.0,14,88.7,0,5,21.9
2023-05-04,T07,Amarillo,South,10,242,86,14.3,14,88.8,0,5,23.7
2023-05-04,T08,Havre,North,4,72,40,10.0,7,90.6,0,5,18.7
2023-05-05,T01,Barstow,West,11,321,90,10.0,22,81.0,0,5,21.5
2023-05-05,T02,Alliance,Midwest,12,333,110,10.0,24,90.3,0,5,18.1
2023-05-05,T03,Galesburg,Midwest,14,304,105,14.0,18,90.2,0,5,21.7
2023-05-05,T04,Memphis,South,14,237,904,95.2,17,90.3,0,5,18.8
2023-05-05,T05,Kansas City,Midwest,17,323,1142,95.2,21,89.2,0,5,15.1
2023-05-05,T06,Stockton,West,8,193,83,15.1,12,91.2,0,5,15.4
2023-05-05,T07,Amarillo,South,20,503,330,55.0,14,86.1,0,5,25.8
2023-05-05,T08,Havre,North,4,106,47,11.8,3,85.6,0,5,14.0
2023-05-06,T01,Barstow,West,14,341,90,10.0,13,82.9,1,5,20.2
2023-05-06,T02,Alliance,Midwest,10,234,110,10.0,11,81.9,1,5,15.2
2023-05-06,T03,Galesburg,Midwest,14,350,112,14.9,16,88.0,1,5,18.3
2023-05-06,T04,Memphis,South,10,175,885,93.2,22,91.0,1,5,20.6
2023-05-06,T05,Kansas City,Midwest,9,168,1054,87.8,27,97.1,1,5,21.6
2023-05-06,T06,Stockton,West,5,104,55,10.0,7,89.0,1,5,17.3
2023-05-06,T07,Amarillo,South,16,355,191,31.8,9,85.4,1,5,17.5
2023-05-06,T08,Havre,North,4,86,40,10.0,7,87.3,1,5,20.0
2023-05-07,T01,Barstow,West,10,244,90,10.0,13,89.8,1,5,21.0
2023-05-07,T02,Alliance,Midwest,8,161,110,10.0,15,88.4,1,5,16.5
2023-05-07,T03,Galesburg,Midwest,7,147,75,10.0,10,84.8,1,5,23.8
2023-05-07,T04,Memphis,South,10,229,931,98.0,23,77.8,1,5,22.5
2023-05-07,T05,Kansas City,Midwest,20,449,1176,98.0,29,89.0,1,5,17.0
2023-05-07,T06,Stockton,West,7,112,55,10.0,8,82.7,1,5,17.6
2023-05-07,T07,Amarillo,South,7,147,60,10.0,8,87.0,1,5,10.5
2023-05-07,T08,Havre,North,5,120,49,12.2,5,86.1,1,5,10.2
2023-05-08,T01,Barstow,West,11,244,90,10.0,18,88.4,0,5,15.8
2023-05-08,T02,Alliance,Midwest,14,244,125,11.4,25,90.3,0,5,18.6
2023-05-08,T03,Galesburg,Midwest,14,316,174,23.2,19,77.9,0,5,20.2
2023-05-08,T04,Memphis,South,13,288,931,98.0,22,90.7,0,5,25.6
2023-05-08,T05,Kansas City,Midwest,14,248,1053,87.8,32,85.8,0,5,19.2
2023-05-08,T06,Stockton,West,13,273,175,31.8,14,88.4,0,5,9.4
2023-05-08,T07,Amarillo,South,6,141,60,10.0,15,94.8,0,5,21.5
2023-05-08,T08,Havre,North,1,18,40,10.0,8,91.6,0,5,9.8
2023-05-09,T01,Barstow,West,9,194,90,10.0,17,93.1,0,5,21.3
2023-05-09,T02,Alliance,Midwest,11,274,110,10.0,22,90.3,0,5,14.8
2023-05-09,T03,Galesburg,Midwest,10,207,75,10.0,13,95.4,0,5,20.6
2023-05-09,T04,Memphis,South,10,247,931,98.0,16,89.0,0,5,22.3
2023-05-09,T05,Kansas City,Midwest,16,306,1172,97.7,26,86.4,0,5,21.4
2023-05-09,T06,Stockton,West,3,64,55,10.0,18,91.8,0,5,17.4
2023-05-09,T07,Amarillo,South,11,258,145,24.2,10,93.1,0,5,26.5
2023-05-09,T08,Havre,North,4,74,40,10.0,14,89.7,0,5,13.1
2023-05-10,T01,Barstow,West,19,319,142,15.8,18,83.9,0,5,16.3
2023-05-10,T02,Alliance,Midwest,16,324,110,10.0,25,92.7,0,5,17.6
2023-05-10,T03,Galesburg,Midwest,12,302,118,15.7,18,86.8,0,5,18.7
2023-05-10,T04,Memphis,South,14,315,931,98.0,24,88.9,0,5,19.3
2023-05-10,T05,Kansas City,Midwest,13,280,1176,98.0,23,92.0,0,5,24.4
2023-05-10,T06,Stockton,West,9,220,172,31.3,10,85.0,0,5,17.7
2023-05-10,T07,Amarillo,South,17,397,267,44.5,9,88.7,0,5,22.1
2023-05-10,T08,Havre,North,5,121,58,14.5,8,94.5,0,5,13.9
2023-05-11,T01,Barstow,West,9,236,90,10.0,19,90.8,0,5,19.0
2023-05-11,T02,Alliance,Midwest,11,280,110,10.0,20,91.4,0,5,18.1
2023-05-11,T03,Galesburg,Midwest,12,257,75,10.0,16,94.1,0,5,17.5
2023-05-11,T04,Memphis,South,9,234,905,95.3,20,93.4,0,5,27.6
2023-05-11,T05,Kansas City,Midwest,13,339,1176,98.0,23,92.2,0,5,22.7
2023-05-11,T06,Stockton,West,11,252,178,32.4,12,87.5,0,5,16.2
2023-05-11,T07,Amarillo,South,11,307,166,27.7,8,86.0,0,5,15.3
2023-05-11,T08,Havre,North,3,54,40,10.0,5,81.6,0,5,13.8
2023-05-12,T01,Barstow,West,11,271,90,10.0,15,87.6,0,5,16.5
2023-05-12,T02,Alliance,Midwest,13,352,110,10.0,29,87.5,0,5,20.6
2023-05-12,T03,Galesburg,Midwest,14,277,75,10.0,18,91.0,0,5,19.0
2023-05-12,T04,Memphis,South,12,308,931,98.0,16,80.8,0,5,21.1
2023-05-12,T05,Kansas City,Midwest,17,451,1176,98.0,21,86.9,0,5,19.6
2023-05-12,T06,Stockton,West,9,182,79,14.4,11,93.7,0,5,16.9
2023-05-12,T07,Amarillo,South,5,121,60,10.0,11,90.6,0,5,22.4
2023-05-12,T08,Havre,North,4,104,63,15.8,10,91.0,0,5,26.8
2023-05-13,T01,Barstow,West,7,160,90,10.0,11,85.5,1,5,25.6
2023-05-13,T02,Alliance,Midwest,11,200,110,10.0,9,91.8,1,5,18.1
2023-05-13,T03,Galesburg,Midwest,8,162,75,10.0,15,86.0,1,5,25.8
2023-05-13,T04,Memphis,South,9,199,874,92.0,18,84.0,1,5,30.1
2023-05-13,T05,Kansas City,Midwest,10,246,1037,86.4,12,82.7,1,5,28.0
2023-05-13,T06,Stockton,West,5,117,55,10.0,6,85.6,1,5,16.8
2023-05-13,T07,Amarillo,South,11,283,194,32.3,10,83.5,1,5,25.5
2023-05-13,T08,Havre,North,6,145,93,23.2,8,81.1,1,5,13.7
2023-05-14,T01,Barstow,West,16,367,239,26.6,10,88.6,1,5,13.9
2023-05-14,T02,Alliance,Midwest,14,343,169,15.4,21,87.0,1,5,19.9
2023-05-14,T03,Galesburg,Midwest,10,219,75,10.0,13,78.5,1,5,21.7
2023-05-14,T04,Memphis,South,19,381,931,98.0,12,86.9,1,5,19.2
2023-05-14,T05,Kansas City,Midwest,14,317,1131,94.2,14,84.4,1,5,24.2
2023-05-14,T06,Stockton,West,5,140,55,10.0,9,92.5,1,5,12.3
2023-05-14,T07,Amarillo,South,16,304,183,30.5,6,86.8,1,5,14.0
2023-05-14,T08,Havre,North,4,78,40,10.0,6,99.0,1,5,21.3
2023-05-15,T01,Barstow,West,8,204,90,10.0,21,88.6,0,5,17.1
2023-05-15,T02,Alliance,Midwest,15,401,164,14.9,19,87.8,0,5,18.0
2023-05-15,T03,Galesburg,Midwest,9,200,75,10.0,9,86.8,0,5,25.0
2023-05-15,T04,Memphis,South,12,208,808,85.1,23,79.6,0,5,28.1
2023-05-15,T05,Kansas City,Midwest,18,377,1176,98.0,25,88.4,0,5,19.6
2023-05-15,T06,Stockton,West,7,182,68,12.4,17,93.0,0,5,17.7
2023-05-15,T07,Amarillo,South,10,193,60,10.0,17,83.4,0,5,17.0
2023-05-15,T08,Havre,North,10,263,207,51.7,5,90.9,0,5,15.2
2023-05-16,T01,Barstow,West,14,261,90,10.0,24,85.7,0,5,17.0
2023-05-16,T02,Alliance,Midwest,10,259,110,10.0,26,91.8,0,5,15.5
2023-05-16,T03,Galesburg,Midwest,10,244,75,10.0,10,88.0,0,5,22.1
2023-05-16,T04,Memphis,South,15,411,931,98.0,17,86.0,0,5,23.5
2023-05-16,T05,Kansas City,Midwest,15,357,1176,98.0,29,90.2,0,5,20.4
2023-05-16,T06,Stockton,West,3,50,55,10.0,18,90.9,0,5,17.1
2023-05-16,T07,Amarillo,South,9,179,60,10.0,14,91.5,0,5,15.7
2023-05-16,T08,Havre,North,4,93,40,10.0,8,88.6,0,5,14.3
2023-05-17,T01,Barstow,West,6,129,90,10.0,16,89.8,0,5,20.6
2023-05-17,T02,Alliance,Midwest,13,215,110,10.0,32,88.8,0,5,19.0
2023-05-17,T03,Galesburg,Midwest,7,162,75,10.0,15,90.9,0,5,20.8
2023-05-17,T04,Memphis,South,14,283,846,89.1,22,91.6,0,5,21.4
2023-05-17,T05,Kansas City,Midwest,11,308,1176,98.0,23,92.3,0,5,24.8
2023-05-17,T06,Stockton,West,9,269,222,40.4,10,81.6,0,5,21.7
2023-05-17,T07,Amarillo,South,9,200,60,10.0,13,94.6,0,5,17.3
2023-05-17,T08,Havre,North,6,126,40,10.0,9,89.7,0,5,11.5
2023-05-18,T01,Barstow,West,15,299,189,21.0,20,87.3,0,5,16.3
2023-05-18,T02,Alliance,Midwest,12,244,110,10.0,22,90.2,0,5,15.8
2023-05-18,T03,Galesburg,Midwest,9,223,77,10.3,13,84.0,0,5,19.9
2023-05-18,T04,Memphis,South,16,297,893,94.0,22,89.6,0,5,26.7
2023-05-18,T05,Kansas City,Midwest,19,439,1176,98.0,23,79.0,0,5,20.2
2023-05-18,T06,Stockton,West,12,313,253,46.0,9,91.0,0,5,11.3
2023-05-18,T07,Amarillo,South,6,131,60,10.0,11,84.5,0,5,15.7
2023-05-18,T08,Havre,North,7,154,40,10.0,17,87.7,0,5,15.4
2023-05-19,T01,Barstow,West,10,286,114,12.7,18,87.3,0,5,19.2
2023-05-19,T02,Alliance,Midwest,10,190,110,10.0,20,93.1,0,5,14.3
2023-05-19,T03,Galesburg,Midwest,8,200,75,10.0,14,89.4,0,5,19.4
2023-05-19,T04,Memphis,South,14,329,931,98.0,18,88.0,0,5,25.1
2023-05-19,T05,Kansas City,Midwest,12,255,1047,87.2,21,92.2,0,5,18.1
2023-05-19,T06,Stockton,West,8,218,157,28.5,21,91.0,0,5,17.2
2023-05-19,T07,Amarillo,South,6,138,60,10.0,5,95.9,0,5,27.1
2023-05-19,T08,Havre,North,10,159,40,10.0,7,84.8,0,5,18.1
2023-05-20,T01,Barstow,West,10,260,90,10.0,10,86.6,1,5,18.2
2023-05-20,T02,Alliance,Midwest,6,147,110,10.0,22,92.5,1,5,13.8
2023-05-20,T03,Galesburg,Midwest,8,207,75,10.0,15,89.3,1,5,15.8
2023-05-20,T04,Memphis,South,12,223,877,92.3,10,87.8,1,5,25.7
2023-05-20,T05,Kansas City,Midwest,12,266,1100,91.7,24,94.4,1,5,26.6
2023-05-20,T06,Stockton,West,13,233,153,27.8,8,89.3,1,5,17.1
2023-05-20,T07,Amarillo,South,16,435,325,54.2,12,87.0,1,5,10.2
2023-05-20,T08,Havre,North,6,106,40,10.0,7,85.6,1,5,13.3
2023-05-21,T01,Barstow,West,12,201,90,10.0,15,83.6,1,5,20.4
2023-05-21,T02,Alliance,Midwest,12,289,171,15.5,27,93.2,1,5,15.2
2023-05-21,T03,Galesburg,Midwest,2,36,75,10.0,12,94.5,1,5,21.0
2023-05-21,T04,Memphis,South,9,211,895,94.2,9,87.2,1,5,18.4
2023-05-21,T05,Kansas City,Midwest,16,350,1176,98.0,14,78.3,1,5,19.4
2023-05-21,T06,Stockton,West,7,149,55,10.0,10,88.3,1,5,11.2
2023-05-21,T07,Amarillo,South,5,110,60,10.0,16,86.2,1,5,13.3
2023-05-21,T08,Havre,North,3,72,40,10.0,7,89.1,1,5,16.4
2023-05-22,T01,Barstow,West,17,319,136,15.1,19,87.9,0,5,19.2
2023-05-22,T02,Alliance,Midwest,8,118,110,10.0,20,99.0,0,5,14.5
2023-05-22,T03,Galesburg,Midwest,13,263,256,34.1,15,86.7,0,5,19.1
2023-05-22,T04,Memphis,South,8,177,904,95.2,23,87.3,0,5,17.3
2023-05-22,T05,Kansas City,Midwest,12,292,1176,98.0,26,88.4,0,5,17.8
2023-05-22,T06,Stockton,West,4,97,55,10.0,16,94.0,0,5,17.6
2023-05-22,T07,Amarillo,South,7,166,74,12.3,15,89.5,0,5,18.3
2023-05-22,T08,Havre,North,5,112,46,11.5,5,77.7,0,5,12.3
2023-05-23,T01,Barstow,West,8,183,90,10.0,19,85.8,0,5,28.1
2023-05-23,T02,Alliance,Midwest,9,198,110,10.0,24,92.0,0,5,21.5
2023-05-23,T03,Galesburg,Midwest,12,304,261,34.8,14,89.3,0,5,24.8
2023-05-23,T04,Memphis,South,12,310,931,98.0,28,88.8,0,5,29.5
2023-05-23,T05,Kansas City,Midwest,13,265,1176,98.0,24,91.7,0,5,21.5
2023-05-23,T06,Stockton,West,9,172,89,16.2,9,84.7,0,5,11.2
2023-05-23,T07,Amarillo,South,10,225,92,15.3,13,93.8,0,5,14.2
2023-05-23,T08,Havre,North,2,52,40,10.0,8,95.0,0,5,24.7
2023-05-24,T01,Barstow,West,14,307,144,16.0,21,83.6,0,5,17.3
2023-05-24,T02,Alliance,Midwest,16,404,249,22.6,18,85.4,0,5,13.9
2023-05-24,T03,Galesburg,Midwest,13,316,248,33.1,11,88.5,0,5,14.7
2023-05-24,T04,Memphis,South,16,409,931,98.0,16,80.7,0,5,27.2
2023-05-24,T05,Kansas City,Midwest,14,334,1176,98.0,30,82.4,0,5,21.2
2023-05-24,T06,Stockton,West,4,96,55,10.0,15,92.8,0,5,24.1
2023-05-24,T07,Amarillo,South,4,102,60,10.0,12,94.4,0,5,21.0
2023-05-24,T08,Havre,North,8,183,154,38.5,7,93.6,0,5,8.8
2023-05-25,T01,Barstow,West,10,194,90,10.0,16,88.0,0,5,27.1
2023-05-25,T02,Alliance,Midwest,10,233,110,10.0,18,90.9,0,5,21.9
2023-05-25,T03,Galesburg,Midwest,9,239,140,18.7,23,91.7,0,5,16.9
2023-05-25,T04,Memphis,South,16,422,931,98.0,20,92.6,0,5,21.8
2023-05-25,T05,Kansas City,Midwest,13,317,1176,98.0,22,86.2,0,5,19.1
2023-05-25,T06,Stockton,West,15,411,330,60.0,13,82.9,0,5,16.5
2023-05-25,T07,Amarillo,South,9,217,128,21.3,7,92.6,0,5,20.8
2023-05-25,T08,Havre,North,2,36,40,10.0,13,89.1,0,5,11.7
2023-05-26,T01,Barstow,West,11,321,158,17.6,9,90.5,0,5,18.9
2023-05-26,T02,Alliance,Midwest,19,443,263,23.9,17,88.7,0,5,27.7
2023-05-26,T03,Galesburg,Midwest,7,133,75,10.0,17,86.2,0,5,26.1
2023-05-26,T04,Memphis,South,15,355,912,96.0,16,84.5,0,5,25.0
2023-05-26,T05,Kansas City,Midwest,12,284,1176,98.0,19,90.7,0,5,16.1
2023-05-26,T06,Stockton,West,9,194,131,23.8,12,81.1,0,5,19.4
2023-05-26,T07,Amarillo,South,15,331,209,34.8,10,84.5,0,5,14.2
2023-05-26,T08,Havre,North,6,111,77,19.2,9,94.2,0,5,15.1
2023-05-27,T01,Barstow,West,10,243,90,10.0,14,89.1,1,5,18.7
2023-05-27,T02,Alliance,Midwest,16,348,110,10.0,21,90.2,1,5,16.2
2023-05-27,T03,Galesburg,Midwest,9,200,92,12.3,13,76.4,1,5,14.8
2023-05-27,T04,Memphis,South,14,287,909,95.7,15,90.4,1,5,23.5
2023-05-27,T05,Kansas City,Midwest,12,233,1176,98.0,17,86.9,1,5,27.8
2023-05-27,T06,Stockton,West,7,193,91,16.5,8,83.8,1,5,14.9
2023-05-27,T07,Amarillo,South,5,126,60,10.0,11,85.4,1,5,15.8
2023-05-27,T08,Havre,North,4,77,40,10.0,7,87.1,1,5,18.2
2023-05-28,T01,Barstow,West,9,223,90,10.0,10,86.5,1,5,18.4
2023-05-28,T02,Alliance,Midwest,12,236,110,10.0,22,94.8,1,5,13.9
2023-05-28,T03,Galesburg,Midwest,4,91,75,10.0,22,89.0,1,5,25.9
2023-05-28,T04,Memphis,South,9,180,851,89.6,10,89.5,1,5,23.5
2023-05-28,T05,Kansas City,Midwest,6,133,1152,96.0,17,88.4,1,5,21.1
2023-05-28,T06,Stockton,West,4,98,55,10.0,9,91.0,1,5,24.1
2023-05-28,T07,Amarillo,South,6,144,60,10.0,10,88.8,1,5,17.0
2023-05-28,T08,Havre,North,6,120,59,14.8,3,85.9,1,5,6.0
2023-05-29,T01,Barstow,West,7,149,90,10.0,16,87.1,0,5,21.1
2023-05-29,T02,Alliance,Midwest,11,251,110,10.0,18,81.9,0,5,23.3
2023-05-29,T03,Galesburg,Midwest,12,290,213,28.4,10,86.7,0,5,16.3
2023-05-29,T04,Memphis,South,12,258,931,98.0,18,83.8,0,5,24.0
2023-05-29,T05,Kansas City,Midwest,16,337,1176,98.0,21,88.9,0,5,19.8
2023-05-29,T06,Stockton,West,7,118,55,10.0,16,89.9,0,5,26.8
2023-05-29,T07,Amarillo,South,11,273,154,25.7,12,87.4,0,5,14.9
2023-05-29,T08,Havre,North,1,22,40,10.0,13,91.3,0,5,12.2
2023-05-30,T01,Barstow,West,9,230,97,10.8,12,91.1,0,5,21.4
2023-05-30,T02,Alliance,Midwest,18,414,194,17.6,15,93.2,0,5,20.4
2023-05-30,T03,Galesburg,Midwest,6,142,75,10.0,17,84.7,0,5,21.0
2023-05-30,T04,Memphis,South,19,552,931,98.0,30,90.7,0,5,13.8
2023-05-30,T05,Kansas City,Midwest,10,224,1132,94.3,20,84.3,0,5,20.8
2023-05-30,T06,Stockton,West,7,139,55,10.0,8,90.5,0,5,16.1
2023-05-30,T07,Amarillo,South,9,201,60,10.0,19,87.1,0,5,14.8
2023-05-30,T08,Havre,North,5,126,103,25.8,12,90.1,0,5,14.2
2023-05-31,T01,Barstow,West,11,244,90,10.0,17,78.8,0,5,17.9
2023-05-31,T02,Alliance,Midwest,11,272,110,10.0,17,95.9,0,5,11.5
2023-05-31,T03,Galesburg,Midwest,7,175,75,10.0,13,82.9,0,5,18.5
2023-05-31,T04,Memphis,South,9,201,645,67.9,32,93.3,0,5,21.9
2023-05-31,T05,Kansas City,Midwest,13,269,1176,98.0,23,84.4,0,5,18.6
2023-05-31,T06,Stockton,West,8,207,58,10.5,13,86.1,0,5,14.2
2023-05-31,T07,Amarillo,South,6,145,60,10.0,13,86.4,0,5,14.1
2023-05-31,T08,Havre,North,4,94,40,10.0,8,85.4,0,5,14.4
2023-06-01,T01,Barstow,West,11,247,90,10.0,16,91.5,0,6,21.3
2023-06-01,T02,Alliance,Midwest,6,150,110,10.0,26,91.9,0,6,16.6
2023-06-01,T03,Galesburg,Midwest,7,163,75,10.0,15,86.8,0,6,17.8
2023-06-01,T04,Memphis,South,10,236,692,72.8,17,82.4,0,6,22.9
2023-06-01,T05,Kansas City,Midwest,20,528,1176,98.0,33,88.2,0,6,17.0
2023-06-01,T06,Stockton,West,8,155,55,10.0,13,89.3,0,6,13.2
2023-06-01,T07,Amarillo,South,5,108,60,10.0,9,85.3,0,6,16.4
2023-06-01,T08,Havre,North,4,102,40,10.0,8,90.0,0,6,18.1
2023-06-02,T01,Barstow,West,13,327,90,10.0,18,80.0,0,6,19.7
2023-06-02,T02,Alliance,Midwest,11,254,136,12.4,24,91.0,0,6,19.0
2023-06-02,T03,Galesburg,Midwest,10,278,145,19.3,19,87.3,0,6,21.2
2023-06-02,T04,Memphis,South,10,276,742,78.1,23,87.9,0,6,21.4
2023-06-02,T05,Kansas City,Midwest,12,279,976,81.3,25,92.3,0,6,23.2
2023-06-02,T06,Stockton,West,8,206,55,10.0,13,90.1,0,6,13.8
2023-06-02,T07,Amarillo,South,9,173,85,14.2,11,91.3,0,6,19.1
2023-06-02,T08,Havre,North,6,137,44,11.0,7,88.9,0,6,13.6
2023-06-03,T01,Barstow,West,10,184,90,10.0,9,83.4,1,6,18.1
2023-06-03,T02,Alliance,Midwest,13,340,147,13.4,18,86.8,1,6,24.4
2023-06-03,T03,Galesburg,Midwest,7,201,75,10.0,14,89.1,1,6,21.5
2023-06-03,T04,Memphis,South,10,238,737,77.6,11,89.4,1,6,23.0
2023-06-03,T05,Kansas City,Midwest,20,356,1089,90.8,9,89.5,1,6,18.7
2023-06-03,T06,Stockton,West,6,146,55,10.0,9,98.0,1,6,18.4
2023-06-03,T07,Amarillo,South,10,208,70,11.7,8,85.1,1,6,20.8
2023-06-03,T08,Havre,North,3,61,40,10.0,8,80.5,1,6,17.4
2023-06-04,T01,Barstow,West,10,281,112,12.4,22,85.9,1,6,19.4
2023-06-04,T02,Alliance,Midwest,21,456,194,17.6,13,86.8,1,6,18.5
2023-06-04,T03,Galesburg,Midwest,7,142,75,10.0,6,80.2,1,6,19.9
2023-06-04,T04,Memphis,South,9,187,732,77.1,14,80.8,1,6,22.9
2023-06-04,T05,Kansas City,Midwest,13,243,1049,87.4,20,94.3,1,6,38.1
2023-06-04,T06,Stockton,West,10,234,90,16.4,9,85.5,1,6,18.4
2023-06-04,T07,Amarillo,South,11,265,95,15.8,9,90.2,1,6,19.7
2023-06-04,T08,Havre,North,8,140,68,17.0,6,86.6,1,6,18.2
2023-06-05,T01,Barstow,West,15,358,105,11.7,19,95.8,0,6,22.3
2023-06-05,T02,Alliance,Midwest,8,148,110,10.0,13,92.4,0,6,17.9
2023-06-05,T03,Galesburg,Midwest,9,214,94,12.5,14,81.5,0,6,20.2
2023-06-05,T04,Memphis,South,10,253,790,83.2,13,80.0,0,6,21.6
2023-06-05,T05,Kansas City,Midwest,19,499,1176,98.0,22,88.3,0,6,31.1
2023-06-05,T06,Stockton,West,10,208,55,10.0,10,91.6,0,6,16.4
2023-06-05,T07,Amarillo,South,10,238,60,10.0,8,86.2,0,6,12.3
2023-06-05,T08,Havre,North,8,188,90,22.5,7,85.7,0,6,14.6
2023-06-06,T01,Barstow,West,15,408,97,10.8,18,93.3,0,6,23.9
2023-06-06,T02,Alliance,Midwest,13,316,200,18.2,22,90.6,0,6,28.2
2023-06-06,T03,Galesburg,Midwest,14,364,177,23.6,20,91.3,0,6,20.5
2023-06-06,T04,Memphis,South,14,305,864,90.9,20,84.6,0,6,25.7
2023-06-06,T05,Kansas City,Midwest,12,266,1011,84.2,22,96.0,0,6,22.7
2023-06-06,T06,Stockton,West,8,187,55,10.0,10,90.5,0,6,13.8
2023-06-06,T07,Amarillo,South,8,161,60,10.0,17,88.2,0,6,13.8
2023-06-06,T08,Havre,North,6,128,40,10.0,12,85.6,0,6,17.1
2023-06-07,T01,Barstow,West,13,261,90,10.0,12,91.0,0,6,18.2
2023-06-07,T02,Alliance,Midwest,12,279,110,10.0,14,91.3,0,6,20.1
2023-06-07,T03,Galesburg,Midwest,15,381,147,19.6,20,85.8,0,6,20.5
2023-06-07,T04,Memphis,South,14,335,929,97.8,22,82.4,0,6,19.3
2023-06-07,T05,Kansas City,Midwest,20,430,1176,98.0,30,87.5,0,6,19.0
2023-06-07,T06,Stockton,West,5,138,55,10.0,9,89.2,0,6,17.7
2023-06-07,T07,Amarillo,South,8,211,60,10.0,18,83.1,0,6,19.3
2023-06-07,T08,Havre,North,6,144,40,10.0,4,85.2,0,6,14.7
2023-06-08,T01,Barstow,West,16,329,98,10.9,24,88.9,0,6,19.9
2023-06-08,T02,Alliance,Midwest,17,414,157,14.3,29,89.6,0,6,24.6
2023-06-08,T03,Galesburg,Midwest,12,269,75,10.0,21,87.9,0,6,23.0
2023-06-08,T04,Memphis,South,10,246,877,92.3,25,84.4,0,6,24.9
2023-06-08,T05,Kansas City,Midwest,11,287,1100,91.7,18,89.5,0,6,23.4
2023-06-08,T06,Stockton,West,12,256,134,24.4,12,81.5,0,6,10.3
2023-06-08,T07,Amarillo,South,7,135,60,10.0,9,90.6,0,6,15.9
2023-06-08,T08,Havre,North,7,139,40,10.0,8,89.7,0,6,20.5
2023-06-09,T01,Barstow,West,12,238,90,10.0,15,81.0,0,6,22.2
2023-06-09,T02,Alliance,Midwest,13,248,110,10.0,17,92.3,0,6,20.5
2023-06-09,T03,Galesburg,Midwest,13,317,75,10.0,17,82.0,0,6,17.4
2023-06-09,T04,Memphis,South,15,324,931,98.0,18,82.5,0,6,29.1
2023-06-09,T05,Kansas City,Midwest,13,289,1154,96.2,14,90.1,0,6,19.6
2023-06-09,T06,Stockton,West,8,195,55,10.0,21,93.3,0,6,16.1
2023-06-09,T07,Amarillo,South,9,204,81,13.5,15,86.8,0,6,11.3
2023-06-09,T08,Havre,North,10,266,145,36.2,10,78.4,0,6,23.8
2023-06-10,T01,Barstow,West,8,193,90,10.0,12,89.6,1,6,14.6
2023-06-10,T02,Alliance,Midwest,15,423,206,18.7,23,90.2,1,6,18.3
2023-06-10,T03,Galesburg,Midwest,8,151,75,10.0,13,89.2,1,6,22.5
2023-06-10,T04,Memphis,South,11,260,923,97.2,6,87.9,1,6,27.4
2023-06-10,T05,Kansas City,Midwest,14,267,1176,98.0,21,86.1,1,6,18.6
2023-06-10,T06,Stockton,West,6,171,55,10.0,10,89.1,1,6,18.6
2023-06-10,T07,Amarillo,South,6,126,60,10.0,17,84.8,1,6,22.7
2023-06-10,T08,Havre,North,9,239,96,24.0,4,89.8,1,6,10.5
2023-06-11,T01,Barstow,West,5,118,90,10.0,21,87.5,1,6,27.9
2023-06-11,T02,Alliance,Midwest,10,250,110,10.0,18,84.6,1,6,14.5
2023-06-11,T03,Galesburg,Midwest,12,283,143,19.1,12,86.2,1,6,22.2
2023-06-11,T04,Memphis,South,11,307,931,98.0,9,84.4,1,6,22.9
2023-06-11,T05,Kansas City,Midwest,17,328,1176,98.0,28,85.0,1,6,16.3
2023-06-11,T06,Stockton,West,9,210,55,10.0,10,85.1,1,6,18.1
2023-06-11,T07,Amarillo,South,17,388,284,47.3,15,84.3,1,6,27.1
2023-06-11,T08,Havre,North,3,57,40,10.0,10,89.1,1,6,11.7
2023-06-12,T01,Barstow,West,19,417,327,36.3,12,83.3,0,6,28.5
2023-06-12,T02,Alliance,Midwest,8,176,110,10.0,22,92.7,0,6,19.1
2023-06-12,T03,Galesburg,Midwest,14,270,91,12.1,14,85.4,0,6,24.6
2023-06-12,T04,Memphis,South,13,276,931,98.0,24,92.7,0,6,19.0
2023-06-12,T05,Kansas City,Midwest,7,172,1082,90.2,26,85.9,0,6,29.7
2023-06-12,T06,Stockton,West,12,252,62,11.3,12,83.3,0,6,16.7
2023-06-12,T07,Amarillo,South,4,74,60,10.0,13,86.4,0,6,28.0
2023-06-12,T08,Havre,North,2,45,40,10.0,9,94.9,0,6,16.8
2023-06-13,T01,Barstow,West,23,467,337,37.4,15,86.6,0,6,21.9
2023-06-13,T02,Alliance,Midwest,19,381,237,21.5,22,94.9,0,6,20.2
2023-06-13,T03,Galesburg,Midwest,11,277,75,10.0,14,82.0,0,6,17.3
2023-06-13,T04,Memphis,South,10,270,931,98.0,30,89.0,0,6,18.9
2023-06-13,T05,Kansas City,Midwest,21,604,1176,98.0,22,83.4,0,6,22.0
2023-06-13,T06,Stockton,West,4,84,55,10.0,6,90.6,0,6,13.3
